中央卫视,#genre#
CCTV-10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV-11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV-12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV-13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV-14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV-15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV-16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV-17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卡酷,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
陕西一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西二套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西三套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西四套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西八套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安都市,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8

延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8



新加坡,#genre#
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8



影视另类,#genre#
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8 
南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
写真艺术台 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
科幻动作经典喜剧,http://epg.112114.xyz/douyu/4332
经典科幻动作灾难,http://epg.112114.xyz/douyu/252802
科幻影视,http://epg.112114.xyz/douyu/3508304
60帧极致蓝光,http://epg.112114.xyz/douyu/747764
经典神剧,http://epg.112114.xyz/douyu/3700024
华语经典,http://epg.112114.xyz/douyu/434971


少儿频道,#genre#
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
金鹰卡通,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0





虎牙直播间,#genre#
虎牙-林正英,http://43.138.170.29:35455/huya/11342421
虎牙-沈腾,http://43.138.170.29:35455/huya/11601968
虎牙-猫和老鼠,http://43.138.170.29:35455/huya/11352879
虎牙-成龙,http://43.138.170.29:35455/huya/11342386
虎牙-李连杰,http://43.138.170.29:35455/huya/11342390
虎牙-刘德华,http://43.138.170.29:35455/huya/11342424
虎牙-王晶,http://43.138.170.29:35455/huya/11602058
虎牙-中华小当家,http://43.138.170.29:35455/huya/11342413
虎牙-杰森·斯坦森,http://43.138.170.29:35455/huya/21059588
虎牙-喜剧专场,http://43.138.170.29:35455/huya/11602044
虎牙-甄子丹,http://43.138.170.29:35455/huya/11352935
虎牙-巨石强森,http://43.138.170.29:35455/huya/21059581
虎牙-洪金宝,http://43.138.170.29:35455/huya/11279251
虎牙-詹姆斯邦德,http://43.138.170.29:35455/huya/21059585
虎牙-徐克,http://43.138.170.29:35455/huya/11352909
虎牙-周润发,http://43.138.170.29:35455/huya/11342387
虎牙-徐峥,http://43.138.170.29:35455/huya/11602043
虎牙-许氏三杰,http://43.138.170.29:35455/huya/11602033
虎牙-黄渤,http://43.138.170.29:35455/huya/11352876
虎牙-张卫健,http://43.138.170.29:35455/huya/11342423
虎牙-冯小刚,http://43.138.170.29:35455/huya/11352906
虎牙-百鸟朝凤,http://43.138.170.29:35455/huya/15894162
虎牙-陈翔六点半,http://43.138.170.29:35455/huya/11274154
虎牙-电锯惊魂系列,http://43.138.170.29:35455/huya/11352903
虎牙-港台电影,http://43.138.170.29:35455/huya/880261
虎牙-高分电影,http://43.138.170.29:35455/huya/16615910
虎牙-搞笑僵尸片,http://43.138.170.29:35455/huya/11352963
虎牙-国产青春,http://43.138.170.29:35455/huya/11602075
虎牙-好莱坞,http://43.138.170.29:35455/huya/21059587
虎牙-黑帮斗争,http://43.138.170.29:35455/huya/11342419
虎牙-红海行动,http://43.138.170.29:35455/huya/11601986
虎牙-极限挑战],http://43.138.170.29:35455/huya/11352914
虎牙-金庸的武侠世界,http://43.138.170.29:35455/huya/11342435
虎牙-金庸电影,http://43.138.170.29:35455/huya/11352897
虎牙-经典高智商,http://43.138.170.29:35455/huya/11352962
虎牙-经典好片,http://43.138.170.29:35455/huya/11342427
虎牙-经典喜剧片,http://43.138.170.29:35455/huya/11352894
虎牙-精彩不断,http://43.138.170.29:35455/huya/24396428
虎牙-精忠岳飞南征北战,http://43.138.170.29:35455/huya/11336578
虎牙-警匪,http://43.138.170.29:35455/huya/11352886
虎牙-看救援电影,http://43.138.170.29:35455/huya/21059586
虎牙-科幻电影,http://43.138.170.29:35455/huya/11602034
虎牙-路飞,http://43.138.170.29:35455/huya/16913382
虎牙-麻雀,http://43.138.170.29:35455/huya/11352881
虎牙-命案十三宗,http://43.138.170.29:35455/huya/11601981
虎牙-魔法世界,http://43.138.170.29:35455/huya/21059580
虎牙-欧美电影,http://43.138.170.29:35455/huya/11352880
虎牙-欧美电影,http://43.138.170.29:35455/huya/21059581
虎牙-欧美娱乐,http://43.138.170.29:35455/huya/21059574
虎牙-倩女幽魂,http://43.138.170.29:35455/huya/11601970
女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
港台电影,http://43.138.170.29:35455/huya/880261
黑帮斗争,http://43.138.170.29:35455/huya/11342419
未知,http://43.138.170.29:35455/huya/11601986
极限挑战,http://43.138.170.29:35455/huya/11352914
金庸电影,http://43.138.170.29:35455/huya/11352897
经典电影,http://43.138.170.29:35455/huya/11352962
经典好片,http://43.138.170.29:35455/huya/11342427
经典喜剧片,http://43.138.170.29:35455/huya/11352894
警匪,http://43.138.170.29:35455/huya/11352886
救援电影,http://43.138.170.29:35455/huya/21059586
科幻电影,http://43.138.170.29:35455/huya/11602034
电影22,http://43.138.170.29:35455/huya/11601981
欧美电影,http://43.138.170.29:35455/huya/11352880
欧美电影,http://43.138.170.29:35455/huya/21059581
电影23,http://43.138.170.29:35455/huya/11601970
电影33,http://43.138.170.29:35455/huya/11602077
史诗级战争电影,http://43.138.170.29:35455/huya/21059556
电影24,http://43.138.170.29:35455/huya/21059579
电影55,http://43.138.170.29:35455/huya/23652317
喜剧专场,http://43.138.170.29:35455/huya/11602044
电影26,http://43.138.170.29:35455/huya/21059577
电影77,http://43.138.170.29:35455/huya/11601971
电影78,http://43.138.170.29:35455/huya/11342414
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
虎牙-庆余年,http://43.138.170.29:35455/huya/11352960
虎牙-三国演义,http://43.138.170.29:35455/huya/11602077
虎牙-神话,http://43.138.170.29:35455/huya/11352913
虎牙-生活大爆炸,http://43.138.170.29:35455/huya/11342417
虎牙-史诗级战争电影,http://43.138.170.29:35455/huya/21059556
虎牙-孙悟空,http://43.138.170.29:35455/huya/11342395
虎牙-太空混战,http://43.138.170.29:35455/huya/21059579
虎牙-天雷滚滚,http://43.138.170.29:35455/huya/11352945
虎牙-天龙八部,http://43.138.170.29:35455/huya/11602041
虎牙-歪果仁动作,http://43.138.170.29:35455/huya/21059552
虎牙-文成公主,http://43.138.170.29:35455/huya/11352974
虎牙-我是大哥大,http://43.138.170.29:35455/huya/23652317
虎牙-喜剧合家欢,http://43.138.170.29:35455/huya/11352877
虎牙-喜剧专场,http://43.138.170.29:35455/huya/11602044
虎牙-小鲤鱼,http://43.138.170.29:35455/huya/11601961



虎牙-林正英,http://mmitv.top/pltv/huya.php?id=11342421
虎牙-沈腾,http://mmitv.top/pltv/huya.php?id=11601968
虎牙-猫和老鼠,http://mmitv.top/pltv/huya.php?id=11352879
虎牙-成龙,http://mmitv.top/pltv/huya.php?id=11342386
虎牙-李连杰,http://mmitv.top/pltv/huya.php?id=11342390
虎牙-刘德华,http://mmitv.top/pltv/huya.php?id=11342424
虎牙-王晶,http://mmitv.top/pltv/huya.php?id=11602058
虎牙-中华小当家,http://mmitv.top/pltv/huya.php?id=11342413
虎牙-杰森·斯坦森,http://mmitv.top/pltv/huya.php?id=21059588
虎牙-喜剧专场,http://mmitv.top/pltv/huya.php?id=11602044
虎牙-甄子丹,http://mmitv.top/pltv/huya.php?id=11352935
虎牙-巨石强森,http://mmitv.top/pltv/huya.php?id=21059581
虎牙-洪金宝,http://mmitv.top/pltv/huya.php?id=11279251
虎牙-詹姆斯邦德,http://mmitv.top/pltv/huya.php?id=21059585
虎牙-徐克,http://mmitv.top/pltv/huya.php?id=11352909
虎牙-周润发,http://mmitv.top/pltv/huya.php?id=11342387
虎牙-徐峥,http://mmitv.top/pltv/huya.php?id=11602043
虎牙-许氏三杰,http://mmitv.top/pltv/huya.php?id=11602033
虎牙-黄渤,http://mmitv.top/pltv/huya.php?id=11352876
虎牙-张卫健,http://mmitv.top/pltv/huya.php?id=11342423
虎牙-冯小刚,http://mmitv.top/pltv/huya.php?id=11352906
虎牙-百鸟朝凤,http://mmitv.top/pltv/huya.php?id=15894162
虎牙-陈翔六点半,http://mmitv.top/pltv/huya.php?id=11274154
虎牙-电锯惊魂系列,http://mmitv.top/pltv/huya.php?id=11352903
虎牙-电影,http://mmitv.top/pltv/huya.php?id=618917
虎牙-港台电影,http://mmitv.top/pltv/huya.php?id=880261
虎牙-高分电影,http://mmitv.top/pltv/huya.php?id=16615910
虎牙-搞笑僵尸片,http://mmitv.top/pltv/huya.php?id=11352963
虎牙-国产青春,http://mmitv.top/pltv/huya.php?id=11602075
虎牙-好莱坞,http://mmitv.top/pltv/huya.php?id=21059587
虎牙-黑帮斗争,http://mmitv.top/pltv/huya.php?id=11342419
虎牙-红海行动,http://mmitv.top/pltv/huya.php?id=11601986
虎牙-金庸的武侠世界,http://mmitv.top/pltv/huya.php?id=11342435
虎牙-金庸电影,http://mmitv.top/pltv/huya.php?id=11352897
虎牙-经典高智商,http://mmitv.top/pltv/huya.php?id=11352962
虎牙-经典好片,http://mmitv.top/pltv/huya.php?id=11342427
虎牙-经典喜剧片,http://mmitv.top/pltv/huya.php?id=11352894
虎牙-精彩不断,http://mmitv.top/pltv/huya.php?id=24396428
虎牙-精忠岳飞南征北战,http://mmitv.top/pltv/huya.php?id=11336578
虎牙-警匪,http://mmitv.top/pltv/huya.php?id=11352886
虎牙-看救援电影,http://mmitv.top/pltv/huya.php?id=21059586
虎牙-科幻电影,http://mmitv.top/pltv/huya.php?id=11602034
虎牙-路飞,http://mmitv.top/pltv/huya.php?id=16913382
虎牙-麻雀,http://mmitv.top/pltv/huya.php?id=11352881
虎牙-命案十三宗,http://mmitv.top/pltv/huya.php?id=11601981
虎牙-魔法世界,http://mmitv.top/pltv/huya.php?id=21059580
虎牙-欧美电影,http://mmitv.top/pltv/huya.php?id=11352880
虎牙-欧美电影,http://mmitv.top/pltv/huya.php?id=21059581
虎牙-欧美娱乐,http://mmitv.top/pltv/huya.php?id=21059574
虎牙-倩女幽魂,http://mmitv.top/pltv/huya.php?id=11601970
女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
港台电影,http://mmitv.top/pltv/huya.php?id=880261
黑帮斗争,http://mmitv.top/pltv/huya.php?id=11342419
未知,http://mmitv.top/pltv/huya.php?id=11601986
金庸电影,http://mmitv.top/pltv/huya.php?id=11352897
经典电影,http://mmitv.top/pltv/huya.php?id=11352962
经典好片,http://mmitv.top/pltv/huya.php?id=11342427
经典喜剧片,http://mmitv.top/pltv/huya.php?id=11352894
警匪,http://mmitv.top/pltv/huya.php?id=11352886
救援电影,http://mmitv.top/pltv/huya.php?id=21059586
科幻电影,http://mmitv.top/pltv/huya.php?id=11602034
电影22,http://mmitv.top/pltv/huya.php?id=11601981
欧美电影,http://mmitv.top/pltv/huya.php?id=11352880
欧美电影,http://mmitv.top/pltv/huya.php?id=21059581
电影23,http://mmitv.top/pltv/huya.php?id=11601970
史诗级战争电影,http://mmitv.top/pltv/huya.php?id=21059556
电影24,http://mmitv.top/pltv/huya.php?id=21059579
电影55,http://mmitv.top/pltv/huya.php?id=23652317
喜剧专场,http://mmitv.top/pltv/huya.php?id=11602044
电影26,http://mmitv.top/pltv/huya.php?id=21059577
电影77,http://mmitv.top/pltv/huya.php?id=11601971
电影78,http://mmitv.top/pltv/huya.php?id=11342414
虎牙-神话,http://mmitv.top/pltv/huya.php?id=11352913
虎牙-生活大爆炸,http://mmitv.top/pltv/huya.php?id=11342417
虎牙-史诗级战争电影,http://mmitv.top/pltv/huya.php?id=21059556
虎牙-孙悟空,http://mmitv.top/pltv/huya.php?id=11342395
虎牙-太空混战,http://mmitv.top/pltv/huya.php?id=21059579
虎牙-天雷滚滚,http://mmitv.top/pltv/huya.php?id=11352945
虎牙-天龙八部,http://mmitv.top/pltv/huya.php?id=11602041
虎牙-歪果仁动作,http://mmitv.top/pltv/huya.php?id=21059552
虎牙-文成公主,http://mmitv.top/pltv/huya.php?id=11352974
虎牙-我是大哥大,http://mmitv.top/pltv/huya.php?id=23652317
虎牙-喜剧合家欢,http://mmitv.top/pltv/huya.php?id=11352877
虎牙-喜剧专场,http://mmitv.top/pltv/huya.php?id=11602044
虎牙-小鲤鱼,http://mmitv.top/pltv/huya.php?id=11601961
虎牙-悬疑推理,http://mmitv.top/pltv/huya.php?id=17445539
虎牙-杨门女将,http://mmitv.top/pltv/huya.php?id=11336590
虎牙-医馆笑传,http://mmitv.top/pltv/huya.php?id=11352891
虎牙-异形世界,http://mmitv.top/pltv/huya.php?id=21059577
虎牙-甄嬛传,http://mmitv.top/pltv/huya.php?id=11601971
虎牙-止戈电影,http://mmitv.top/pltv/huya.php?id=19863777
虎牙-中国功夫,http://mmitv.top/pltv/huya.php?id=11352941
虎牙-朱雀青龙,http://mmitv.top/pltv/huya.php?id=11352905
虎牙-捉妖记,http://mmitv.top/pltv/huya.php?id=11342414

斗鱼直播间,#genre#

余庆年,http://43.224.33.165:35455/douyu/5908256
邵氏影院,http://maomao.kandiantv.cn/douyu1.php?id=4246519
邵氏影院,http://43.138.170.29:35455/douyu/4246519
鬼片恐怖惊悚,http://43.138.170.29:35455/douyu/2935323
恐怖故事,http://43.138.170.29:35455/douyu/2337939
科幻动作,http://43.138.170.29:35455/douyu/4332
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
神乐影院,http://43.138.170.29:35455/douyu/85894
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
功夫港片,http://43.138.170.29:35455/douyu/3637765
桃花影院,http://43.138.170.29:35455/douyu/7305938
贝贝影院,http://43.138.170.29:35455/douyu/431460
译制国语,http://43.138.170.29:35455/douyu/2436390
幸运影院,http://43.138.170.29:35455/douyu/7270927
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
纪录片,http://43.138.170.29:35455/douyu/4360438
贝爷求生,http://43.138.170.29:35455/douyu/454867
野外生存,http://43.138.170.29:35455/douyu/1339207
经典港剧,http://43.138.170.29:35455/douyu/4549169
小宇影院,http://43.138.170.29:35455/douyu/323876
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
表妹影院,http://43.138.170.29:35455/douyu/5423
荒野建造者,http://43.138.170.29:35455/douyu/9611578
邦德影院,http://43.138.170.29:35455/douyu/9292499
科幻动作灾难,http://43.138.170.29:35455/douyu/248753
可乐影院,http://43.138.170.29:35455/douyu/20415
特辑影院,http://43.138.170.29:35455/douyu/3637778
贝爷影院,http://43.138.170.29:35455/douyu/252802
惊悚影院,http://43.138.170.29:35455/douyu/96577
港式恐怖,http://43.138.170.29:35455/douyu/3637726
吃米滴虫,http://43.138.170.29:35455/douyu/315457
漫威影片,http://43.138.170.29:35455/douyu/6140589
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
喜剧经典,http://43.138.170.29:35455/douyu/9650887
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
林正英电影2,http://43.138.170.29:35455/douyu/7356023
宇哥电影,http://43.138.170.29:35455/douyu/413573
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
霍格影片,http://43.138.170.29:35455/douyu/8814650
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
避风港影院,http://43.138.170.29:35455/douyu/9826611
恐怖经典,http://43.138.170.29:35455/douyu/1165374
华语电影,http://43.138.170.29:35455/douyu/3928
